id,host_id,accuracy,cleanliness,checkin,communication,location,value,number_of_reviews,listing_url,name,neighborhood,room_type,description,latitude,longitude
4803261,24709407,10,10,10,9,9,9,41,https://www.airbnb.com/rooms/4803261,Private Bedroom in the Heart of DC!,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room,"Enjoy a private bedroom in a classic brick row house, located between the trendy Bloomingdale & historic Eckington neighborhoods. You’ll be in a prime position to explore the city using our bikes for free! Enjoy your stay in a newly renovated row home in the heart of Washington, D.C. You will have your own private, charming bedroom with open access to the rest of the shared home. The bedroom has a small empty dresser and closet for your clothes, shower caddy with complimentary shampoo and soap, fresh towels, and a full bed with a down comforter and clean sheets. WE HAVE A DOG!! His name is Doug. He is a sweetheart. He will not be allowed in your room but he will be in the shared spaces. If you have any concerns about this, please message us in advance so we can accommodate you appropriately. Please feel free to use the shared spaces within the home. You will have access to a gourmet kitchen with a gas stove, microwave, granite counter tops, refrigerator, and wine fridge. We will provid",38.915230987088044,-77.00778906032247
5862637,17207062,10,10,10,9,10,9,20,https://www.airbnb.com/rooms/5862637,Location & Beauty on Capitol Hill!,"Union Station, Stanton Park, Kingman Park",Entire home/apt,"You'll experience our Capitol Hill village as the locals do, from your perch in the beautifully renovated carriage house of this historic home.  Leave your car in our off-street parking and get to know the heart of Washington, DC. Renovated in 2015 and beautifully decorated, this separate entrance carriage house has hardwood floors, high ceilings and everything you’ll need for your stay on the Hill. The bedroom has a four-poster queen-size bed, dresser, marble vanity and a cozy armchair. The French doors open onto a secret garden, the perfect place to enjoy breakfast. The bathroom is done in creamy Travertine with a large tiled shower. The great room has a day bed with a hidden pop-up trundle bed, two arm chairs, a ladder bar, a flat screen TV and a multi-function antique table: Tucked into an alcove it’s the ideal space to eat a sandwich, work on your laptop or charge your electronics. At mealtime pull it away from the wall and pop up the sides for a table that seats six. Let us know ",38.89284948735632,-76.99908905960983
3799640,7702356,10,9,9,10,9,9,7,https://www.airbnb.com/rooms/3799640,2BD Newly Renovated Shaw Gem,"Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,"Sparklingly renovated house nestled on a quiet, tree-lined street just steps from some of the best new bars/restaurants in the city. Explore, or cook in the beautiful kitchen and dine al fresco on the back patio. Off-street parking included.   I grew up in Washington and think this neighborhood, Shaw, is the best in the city right now. There's a ton in the immediate vicinity. Some of my favorite bars and restaurants:  All Souls Bar- literally at the end of the block, at 8th & T- no food, small/good drink list, great jukebox.  Mockingbird Hill - around the corner on 7th between S and T. It’s a sherry and Serrano ham bar, but they also have G&T’s on tap and the best Old Fashioned you've ever had.  Eat the Rich - two doors down from Mockingbird Hill, same owner. Oyster bar with great cocktails.  Brixton- 9th and U. Big, 3-floor bar and pub.  The Dickson - wine bar next door to the Brixton. Nice if you like wine bars.  American Ice Company- 917 V St. The kind of place that serves beer out ",38.91556405936861,-77.02443455712621
5111311,3936592,10,10,10,10,9,9,17,https://www.airbnb.com/rooms/5111311,Capitol Hill #2 room/private bath,"Union Station, Stanton Park, Kingman Park",Private room,"Capitol Hill one bedroom with private bath and shared kitchenette.  1.5 blocks away from The Atlas Theater, The Rock and Roll Hotel, coffee shops, and restaurants.  A room for two with easy access to the Capitol and Union Station. Enter the house in privacy...stairs take you right up to the second floor bedroom with private bath just outside your room.  A kitchenette is available for guests just down the hall.  Coffee/tea and cooking supplies are furnished.  Help yourself to the items in the refrigerator such as juice, milk, bread, butter, and eggs.  Coffee shops are 1.5 blocks away if you want a barista to make coffee for you. Restaurants and coffee shops are just a block away.  Dangerous Pies for savory or sweet pies...the H street Country Club, the Rock and Roll hotel are all close by.  Get the best crab cakes at Danny Todds cafe. Use the X8 bus to get to Union Station...just minutes away or walk the .7 mile to get there on foot.  Catch the bus just doors away on Maryland ave.  You ",38.89936030404301,-76.98650323235913
195344,949856,10,9,9,9,10,9,163,https://www.airbnb.com/rooms/195344,New Luxury Downtown Private Apt.,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,"New Building built in 2005,  a safe building with 24 hour front desk security.  The apartment has never been lived in, includes central air, washer/dryer combo, fully-equipped kitchen with dishwasher, dishes, cable, internet, 1 flat screen TV, linens, towels, hair dryer, iron and ironing board. One bedroom apartment plus open den area two blocks from Union Station in NW DC Downtown. Only 3 blocks to the Convention Center (safe walkable blocks) Parties of any kind are strictly prohibited. Easily walk everywhere: 2 blocks to Chinatown Metro (Red Line), 1 Block to New Cinema Complex with Haagen Daaz, Clyde’s Reataurant, Rosa Mexicana, Lucky Strikes (fun nightlife bowling center with bar and billiards), Verizon Center, museums, restaurants, pubs, Ca pitol Buildings and Library of Congress, Department of Energy.  You don’t need a car at all...walk to everything.  Also one block from one of DC's Capital Bikeshare stations and numerous bus lines. Parking also available in nearby parking lots ",38.90123476825083,-77.01751801645041
6334955,32153086,10,9,10,10,9,9,7,https://www.airbnb.com/rooms/6334955,Upscale home furnished w/parking,"Brightwood Park, Crestwood, Petworth",Entire home/apt,"Modern 4 bedroom 2 1/2 bath close to all the DC sights! Everything is new in this recently renovated and well appointed home. Located on a quiet residential street, driveway parking available. Easy access to Georgia/Petworth and Fort Totten metro. Row home located in quiet residential neighborhood in Northwest, D.C. Sleeping: The home comes with two queen sized beds, one full bed, a leather comfortable futon. Transportation: A parking spot/driveway is provided.  A bicycle can be made available. Georgia/Petworth metro and Fort Totten metro stations are five-minute distance away. Bathroom: The home comes with a washer, dryer, two full bathrooms and one half bathroom located on the second level. There are plenty of towels and I will have soaps, shampoo, toilet paper anf other handy essentials ready for your stay! Kitchen: The kitchen has a built in microwave, dishwasher, gas range/stove, a full size refrigerator, and a kitchen pantry. The kitchen includes a toaster oven, foreman grill, st",38.95591943157688,-77.02485584209086
1229312,6705857,10,10,10,10,9,9,1,https://www.airbnb.com/rooms/1229312,Spacious 1 BR/BA in great location!,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"My one bedroom apartment is all equipped, comfortably fits two persons and is located at less than 2 blocks from key bus stops and at less than half a mile from Columbia Heights metro. Perfect for a short stay if you want to feel like home! I live in a very nice, spacious, comfortable 1 bedroom apartment. I live alone but have had up to two guests at one point in time. There is one queen size bed and a very comfortable couch. The apartment complex is secure and there is always someone in the front desk to ensure security. The apartment has a pool, laundry area and gym that you could access. The location is great --between Mt. Pleasant, Adams Morgan and Columbia Heights. You have a shopping center at 0.3 miles, multiple places to eat within 4 blocks of distance, a couple of supermarkets within 0.2-0.3 miles too. You will have access to all the facilities at my apartment, including cable TV, Internet, appliances, toaster, coffee maker, blender, dishes, glasses, pans. You may also use som",38.92530397027017,-77.03844938335202
5862599,2944360,9,10,9,10,10,9,43,https://www.airbnb.com/rooms/5862599,2Bd Penthouse by Convention Center!,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,"Top of the line corporate apartment in a brand spanking new building on K street.  High end and luxurious with ridiculous amenities.  Business center, pool, an amazing bed, free parking...what more do you need? Steps from all the major tourist attractions in DC, welcome to the new Downtown!  This area is cosmopolitan and perfectly situated.  The Capitol, Washington Monument, Convention Center, China Town, Museums...all are a short walk from the apartment.  Welcome to the New K Street.  This is the most exciting and newly developed neighborhood in DC. Cosmopolitan and convenient, you won't be disappointed.  Everything you need for a comfortable stay is included in the price. Expect an immaculately kept apartment with comfy beds, a gourmet kitchen and a killer view of the city from the apartment and from the roof.  Great for taking photos and large events. Sleeping:  -2 separate bedrooms -1 King Bed and 1 Queen Bed -Pillow Top Mattress  (You will not be disappointed, I know how important",38.90521149527671,-77.01834247489596
3663,4617,9,9,10,10,10,10,21,https://www.airbnb.com/rooms/3663,Historic DC Row house - Porch&ART!,"Brightwood Park, Crestwood, Petworth",Entire home/apt,"Bright, charming, artful home on bus line leading directly to monuments & museums.  Gourmet kitchen and rustic farm table. Cozy porch to relax after busy DC day. King, queen, and single beds. Family friendly w/ crib. Free off-street parking.  VISIT! Enjoy Washington, DC in this charming, open concept, single family row house next to a bus line leading straight to the National Mall with its monuments and museums.  Off street parking for you in back.  4 bedrooms, comfortably sleeps 5 plus a baby. NOTE: We moved to this home 1 yr. ago from another DC location where we lived for 15 yrs. and hosted many Airbnb guests.  Their comments are included in the listing to vouch for our reputation as hosts but relate specifically to our former home. This 1926 row house is well-appointed with African and Asian accents and everything you need to enjoy your stay in style. The kitchen is equipped with a gas range and dishwasher, and is fully stocked with dishes and glassware.  Dining room seats 12 easil",38.95887599408338,-77.02553856882811
2061043,10548829,10,10,10,10,10,10,17,https://www.airbnb.com/rooms/2061043,Private 1 bedroom apartment,"Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,"560 sq ft apartment located in the U Street/Logan Circle area of Washington, DC - 1 bedroom apartment with no roommates - 1 block away from 14th and T street - Small, private outside patio The apartment is fully furnished, clean and chic with: - Queen size bed  - Bathroom: shower/bathtub, hair dryer, shampoo, conditioner - Washer and dryer in the unit - Fully functional kitchen: coffee maker, toaster, oven, blender, microwave and a full range of cooking utensils (pots, pans, serving platters, etc) - Air conditioner and heat - WiFi - I live here full-time except for when I'm traveling so my apartment is pretty much my home base-- which means packed closet with clothes, shoes, personal touches around the apartment, etc. I keep everything very clean and tidy and try to tuck things away and out of site as much as possible. Check in: semi-flexible. email to inquire.  Check out: semi-flexible. email to inquire.  -The apartment is on the garden level of a privately-owned apartment building, s",38.91627429172409,-77.03233001436705
5806398,16290000,10,9,10,9,10,9,8,https://www.airbnb.com/rooms/5806398,Adams Morgan Studio,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Studio in Adams Morgan. Great location - walking distance to Dupont Circle, Columbia Heights, and Woodley Park. Safe building with fob entry, callbox, and security.  Private studio in Adams Morgan. Queen size memory foam bed. Clean towels & some toiletries provided. Full kitchen. Big, bright windows. Wi-fi. Safe neighborhood with many dining/night-life options. Safe, quiet with many neighborhoods /restaurants/bars within walking distance. Best location in all of DC. 4 bus lines pick-up less than one block from building. 4 blocks to metro Red Line (Dupont Circle). 8 blocks to Green/Yellow Lines (Columbia Heights). Frequent taxis + Uber + ZipCar.",38.91704730219405,-77.04432723989801
3914048,20224946,9,8,10,9,9,9,9,https://www.airbnb.com/rooms/3914048,"Hidden Gem, Quick Access Downtown!","Brightwood Park, Crestwood, Petworth",Entire home/apt,"Enjoy this bright Petworth apartment with all the essentials - full-sized memory foam mattress, record player & collection, stove, kitchen supplies, closet space, & great water pressure! Quick access to downtown DC via bus, bikeshare, metro, or taxi. If you enjoy music, you can take advantage of the stereo setup. Listen to records through vintage speakers while sipping a glass of wine, before heading out to enjoy DC nightlife.  The building is quiet, private, and very accessible to public transit. Street parking is free and ample. There are two grocery stores within walking distance, and dozens of up-and-coming restaurants and bars nearby.  With a local neighborhood feel, Petworth is a rare neighborhood gem in a city that is rapidly changing. You can hang out at bars and restaurants down the block and get to know what life is like as a true Washingtonian. Or, hop on the metro to explore downtown Washington, visit the museums, catch a show, and experience some of the most creative and i",38.93991241149293,-77.0271598678527
4025393,621656,9,8,10,10,10,9,10,https://www.airbnb.com/rooms/4025393,"Spacious, Sunny 1BR near Metro &Zoo","Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Perfect for a couple, a small group of friends or a family, the apartment is furnished with a comfy king size bed and is equipped with a twin size, pillow-top air mattress for extra guests. WiFi, towels and linens are included! Looking for a great place in DC to stay while on holiday, traveling for business, or coming to town for a job or apartment search? Consider our spacious 1 bedroom apartment with hardwood floors, large windows with lots of light and excellent location! The cafes, bars and restaurants of Adams Morgan are just a block away. Only a 5 minute walk from the Woodley Park Metro stop; major bus lines (including the 'Circulator' to Columbia Heights, U Street and beyond) only a block away. Walking distance from a small organic market, Safeway, numerous coffee shops, parks and the National Zoo! Perfect for a couple, a small group of friends or a family, the apartment is furnished with a comfy king size bed and is equipped with a queen size, pillow-top air mattress for extra ",38.92218663921384,-77.04586684462896
1048410,5771803,9,10,10,10,9,9,21,https://www.airbnb.com/rooms/1048410,"Sunny, spacious studio apartment","Brightwood Park, Crestwood, Petworth",Entire home/apt,"Roomy and clean! Airbnb-VERIFIED photos! Nearby Rock Creek Park offers tennis courts and fitness trails. Bike rentals are around the corner. Three nearby bus lines go downtown in 25 minutes, and you can PARK HASSLE FREE ALL DAY right out front. Large private studio with separate entrance (AIRBNB-VERIFIED PHOTOS) on the first floor of a spacious, single-family home in 16th St. Heights near Petworth.  I prefer two guests, but can accommodate three thanks to the futon in the separate living room. There is a hall closet for hanging clothes. Metrobus is one block away. Lots of FREE, ALL DAY on-street parking is available. Front and rear decks are available to my guests. Dine al fresco out back, or enjoy your evening coffee on the front wraparound porch. Over the years, long before AirBnB was a twinkle in Brian's, Joe's, and Nathan's eyes, I hosted many international visitors in my home. I've always allowed my guests to be independent, even while I remained available as a resource to make th",38.95098402602059,-77.02858666425558
6601333,33313857,10,9,10,10,9,10,10,https://www.airbnb.com/rooms/6601333,Elegant Comfort by Brookland Metro,"North Michigan Park, Michigan Park, University Heights",Private room,Charm Galore! Two twin beds will ensure you and your companion get a great night's sleep after days of sightseeing or taking care of business.  Shared bathroom if other guests are visiting. LGBTQ friendly.  Light Continental breakfast is served.,38.93492541596137,-76.9898895233372
4034147,20916687,9,10,9,10,9,9,16,https://www.airbnb.com/rooms/4034147,Private Suite in Columbia Heights,"Brightwood Park, Crestwood, Petworth",Entire home/apt,"This private suite provides everything needed for up to 4 guest to enjoy a visit to the  ever-changing landscape of The Nations Capital. Located on a matured tree lined block just minutes from the Petworth Green/Yellow line Metro station.  This space is a private suite in a spacious 1912 DC row home. Renovated in Sept 2014 preserving key elements of its historic charm.  The space accommodates 4. There are 2 queen beds. One in the bedroom. The other is a very comfortable and modern sofa bed.    Towels and linens provided. Keurig single serve coffee maker onsite with an assortment of K-cups.   This suite has coded entry for self check in/out. A free street parking permit can be provided upon request. Guest have access to the rear yard that includes a charcoal grill, patio table and chairs. Grill utensils available including charcoal during spring and summer months I normally leave casual communication up to the guest. I can be reached for assistance, directions, dinner suggestions or oth",38.93923008679354,-77.03026789068919
889302,4717941,10,9,9,10,10,9,68,https://www.airbnb.com/rooms/889302,Chic Sanctuary in the Capital,"Kalorama Heights, Adams Morgan, Lanier Heights",Shared room,"Our cool and comfortable two bedroom apartment is modern while retaining its DC charm. It's centrally located on a quiet street, next to Kalorama Park and 1 block away from 18th St. Enjoy a fun stay, walkability, and easy access to all sites.  2 Bedroom property in the prestigious Kalorama neighborhood of Washington in between Adam's Morgan, Woodley Park and Dupont Circle. It's right next to Kalorama Park which has a trail, benches, and basketball courts. It's also next to 18th Street in Adam's Morgan which has a plethora of restaurants, cafes, shows, tennis courts, and nightlife.  The property is located on the top floor of Kalorama row. It has vaulted ceilings, skylights, a small patio, hardwood floors, marble countertops, steel appliances, two queen sized beds, queen sized air mattress and a large couch, and lots of floor space for DC. It is next to two bikeshare stations while the White House is a 25 min walk away, Dupont circle is 10 min away, the Zoo is 10 min away along with the",38.917269144384704,-77.04666317417403
3280572,2334290,10,10,9,9,10,9,13,https://www.airbnb.com/rooms/3280572,Taft Bridge Inn w/ Single Room,"Kalorama Heights, Adams Morgan, Lanier Heights",Private room,"A carefully restored turn of the century Georgian mansion located in the heart of Washington's fashionable Kalorama District. Come enjoy a quiet & comfortable stay. We're close to the Metro, restaurants, shops, museums and so much more!  Cozy room with a Shared Bath - includes a comfortable bed, free WiFi and a desk to work from. This room does not have a television however, you are welcome to use the one in our Lounge.  There are two guest bathrooms located on the top floor. Fresh towels are provided.  *This room does not include breakfast however, there are plenty of coffee shops and restaurants within walking distance.  The lounge is available for guest's use. There are plenty of comfortable areas to sit and read, relax or watch television. The lounge is stocked with newspapers, magazines and books. We also have games and a baby grand piano.  We will be present during your stay and happy to answer any questions or make recommendations on places to dine, sites to visit, etc.  We love",38.917843627941615,-77.04543499976859
6424291,20282,9,10,10,9,8,9,7,https://www.airbnb.com/rooms/6424291,Franklin' First Home  -  Part One,"North Michigan Park, Michigan Park, University Heights",Private room,"My detached home in Michigan Park neighborhood is cozy and comfortable. It is ten minutes by bus to  Catholic University, Trinity College, Washington Hospital Center, and Brookland Cafe. Easy accessible to Brookland anf Fort Totten subway stations. Guests will have access  to the kitchen/dining area and baackyard. Wireless Internet is also available. I have prepared a guest folder with all the things my guest need to know. I have to be at work at five am in the morning, so I will try to answer all questions you may have in the evening. The Brookland Cafe (3740 12th Street N.E) is a great place to eat and onlY a short bus ride from the house. IHop restaurant (3601 Blandensburg Road, Colmar Manor, Md is a short distance from the house.  Walking distance is Johnny's Carryout and delivery ( 1913 Michigan Avenue N.E. )  7 Eleven (1901 Michigan Avenue) Dollar Tree( 1900Michigan Avenue N.E.)",38.942811153564,-76.97649492170986
4052470,10618457,9,9,10,10,9,9,17,https://www.airbnb.com/rooms/4052470,Just like home,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Perfect for singles, couple, or crew staying in DC. Walking distance to everything you need and in the best neighborhood in the District. Large one bedroom with a great kitchen, hardwood floors, roofdeck, gym, and laundry. A Washington landmark and one of the city’s most distinctive Art Deco Apartment Houses. We offer a spacious one bedroom apartment with beautiful hardwood floors, a full kitchen, king size bed, and plenty of room for air mattresses. The building comes with a 24hour laundry room, an indoor fitness gym,  and a roof deck offering a beautiful view of the Washington Monument and Capital Building. The proximity to Dupont Circle, Adams Morgan and the U Street corridor makes this location the perfect place to be when staying in DC. Guests have access to the entire apartment.  It comes with a keyfob to get you into the building and a key to get you into the door.  We keep a few things in locked closets, but there is plenty of room to keep things for a longer stay.  The laundry",38.922848169106345,-77.03853405489986
1018211,509854,10,10,9,10,9,10,10,https://www.airbnb.com/rooms/1018211,"Sunny Room, Easy Downtown Access","Brightwood Park, Crestwood, Petworth",Private room,"Welcome to my peaceful home, near Metro & bus lines that take you to the sights, dining, shopping & bars; outdoor pool and Rock Creek Park (tennis courts, playing fields, running track). Enjoy breakfast or a BBQ on the building's back patio!     Guests have a fully furnished private bedroom in a 2BR/1BA condo with a queen-sized bed and soft, top-notch linens, blackout drapes (in case you need complete darkness to sleep), plus a large closet and other storage for everything you need to make your D.C. stay comfortable. Guests have access to all common spaces in the apartment, plus a back patio and basement laundry. For a small fee, there's also an outdoor swimming pool down the street that's open on weekends starting Memorial Day and 6 days a week beginning in late June, running through Labor Day weekend. I live in the apartment's 2nd bedroom, so I'm always at the apartment to welcome guests and show them around, and I'm available in-person, by phone, or by email to address any concerns ",38.94755099500111,-77.03105254190714
1578513,8306638,10,10,10,10,10,9,11,https://www.airbnb.com/rooms/1578513,Studio in the heart of Adams Morgan,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"Clean, bright, comfortable studio with exposed brick, large windows and a full kitchen.  Just blocks away from dozens of delicious restaurants, cafes, and night life. Rock Creek park, the zoo and the metro (redline Woodley Park one stop from Dupont) are also just a short stroll away.",38.922241018903506,-77.04516787597778
3111977,15309832,10,10,10,10,10,9,30,https://www.airbnb.com/rooms/3111977,Adams Morgan Gem! Spacious Studio,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire home/apt,"The apartment complex is located in Adams Morgan/Dupont Circe/U Street Corridor. This safe, welcoming area offers lots of restaurants, clubs, shops, music venues, all within walking distance. The address has excellent walking, transit and biking scores, rated as ""Walker's Paradise!"". My cozy studio is on the first floor (high first floor so people can't actually look in the apartment). It comfortably sleeps 4 people on a queen-size bed and a fold-out IKEA couch. A queen-size air mattress can be provided for $10 per night to accommodate more people. If you are not a city folk, it might get slightly noisy for you from the street. The building sits on a 3-street intersection and is above 7-Eleven (excellent for late-night cravings). The room is one big open space. In the kitchen area there is a full-size refrigerator and stove, coffee maker, breakfast bar and a wall-mounted drop-leaf table for more counter space (if you plan to cook). In the living room/bedroom there is a wall flat-screen",38.917771383440545,-77.045630172267
1433344,7703359,9,10,10,10,10,9,8,https://www.airbnb.com/rooms/1433344,"Charming, renovated 3-bdrm house! ","Capitol Hill, Lincoln Park",Entire home/apt,"VERY AFFORDABLE OFF SEASON RATES (start at $269/night)!   Enjoy this updated 1858 townhouse. Enjoy Eastern Market/Barracks Row/Nationals Stadium or jump on Metro to explore the city. Cozy house is spacious and comfortable; contains all amenities. This 3-bedroom house is equipped for comfort! Memory-foam beds, leather sectional sofa, spacious kitchen, lovely dining area, charming backyard... it is a great place to relax, host a dinner, or have a small business meeting.  House is fully furnished, has all sheets and towels, dishes and cooking items. Just pack your clothes! Pack 'n Play and highchair provided. Queen size air mattress also included. Patio furniture and a gas grill are in the backyard and BBQ tools are provided.  Street parking is available, but we must provide you with a Visitor's Parking Permit (no charge). House has central air and heat. This is a perfect house for families to vacation together. It also works well for business colleagues to be able to work and have their ",38.880530505450146,-76.99539653370306
1683808,7920901,9,9,10,10,9,9,56,https://www.airbnb.com/rooms/1683808,Capitol Hill Studio Apt @ Metro,"Capitol Hill, Lincoln Park",Entire home/apt,"Cute comfy space in a great location near Metro on Capitol Hill. We can sleep 4 people. We also have a lovely shared outdoor European inspired patio for our guests to enjoy. Hablamos hablamos español falamos português Мы говорим на русском קצת עב Enter to find fun, privacy and tranquility in the heart of Capitol Hill. The space is a large studio of about 600-650 square feet. Our goal is your comfort and a fun space to explore our grand Capitol City. The space is decorated with pieces from our collection of mid-century modern furniture and some art.  It's a fun space. Hey, we are fun people! We put out a basket of snack foods to welcome you.  We also provide quality soaps, shampoos, conditioner & body wash, so you don't have to pack them. We provide thick Nautica towels, and clean linens.  The space has great overhead lights but gets very little natural light.  It has a queen sized bed, a sleeper sofa (extra sleeping space #1) and a firm futon single bed (extra sleeping space #2). There",38.88527064770319,-76.98367713361117
2289912,8261484,10,10,10,10,9,9,39,https://www.airbnb.com/rooms/2289912,"Spacious, private 1BR suite","Brightwood Park, Crestwood, Petworth",Entire home/apt,"Our cool 1BD basement apartment has a Queen bed, exposed brick walls, private bathroom. Living room's 2 couches can also serve as single beds. Private entry & Moroccan style outdoor lounge. Walk to metro, gourmet coffee, restaurants in historic Petworth. This cool 1BD basement apartment has a Queen bed, exposed brick walls, private bathroom. Living room's 2 couches can also serve as single beds. Private entry so you can come and go as you please. Moroccan inspired outdoor lounge. Walk to metro, gourmet coffee, restaurants in historic Petworth. (washer and dryer available.) Quiet and diverse neighborhood known for its ""porch culture"" and close to Rock Creek Park.  My husband and I are generally around but you have your own entrance to come and go as you please. I am happy to be available for questions or recommendations, but otherwise leave you to explore the city on your own! Convenient to metro (green/yellow line) and bus network, straight shot the the National Mall & Smithsonian. Ple",38.94269467600639,-77.02245728341535
1989187,130539,10,9,10,9,9,9,18,https://www.airbnb.com/rooms/1989187,Convention Center/Downtown 1BR Apt.,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire home/apt,"Location is everything! This spacious and brightly decorated 1 BR apartment is in the heart of DC's popular Logan Circle. Tourist attractions, vibrating night life and the best restaurants in DC just a few steps away.  The apartment features a large living-room with a comfortable sofa-bed, a smart TV, HI-FI music equipment, a gourmet kitchen, full bathroom and a separate bedroom with a queen size bed and huge office desk. Guests will have access to the entire apartment during their stay. I will either leave a key or greet you upon arrival, but you would be the sole occupants of the apartment. The apartment is just one block away from DC's Convention Center so the location is just perfect for anyone coming to an event in this place. The 14th Street corridor has boomed in the last two years with an incredible number of new restaurants and bars - popular with DC's young professional crowd. DC's more prominent music venues and theaters are in the neighborhood and you are within easy reach ",38.90517391100214,-77.02509910812319
1716922,7025353,10,9,10,10,10,9,150,https://www.airbnb.com/rooms/1716922,Luxury Apartment in Downtown,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,"Satisfaction Guaranteed! If you are not satisfied with your stay I will fully refund as many nights as you wish! Newly renovated one bedroom 4rd floor apartment in the heart of the booming Logan Circle neighborhood. • Large bedroom with a Queen sized bed. • En suite bathroom, perfect if you like singing as there are BLUETOOTH speakers installed in the shower!! • Open plan kitchen / living area with all brand new modern appliances.   • Second bed is a Queen sized sleeper sofa, with tempurpedic mattress. • Wireless internet & Cable provided, Direct TV. Guests will have access to the entire apartment, all amenities listed will be available. I live 1 block away from the apartment so am around if needed for any reason, although I use a self check-in system so you may not necessarily see me. The team from Guesty, feel free to look them up, is helping me with my account. They will happily assist you with everything you need 24/7 1 block from 14th Street, DC's best location and most vibrant ne",38.91060838698425,-77.0369426503392
2215489,10447928,10,10,10,10,9,9,21,https://www.airbnb.com/rooms/2215489,Historic Brownstone EnglishBasement,"Howard University, Le Droit Park, Cardozo/Shaw",Entire home/apt,"This spacious two bedroom English basement apartment is located within walking distance to the  the U Street Corridor and within 10 min. of  US Capitol/Union Station. Great neighborhood, 1/2 block to Metro bus. Private entrance, bathrooms, and kitchen. This spacious two bedroom English basement apartment is located within walking distance to the U Street Corridor and within 10 min. of US Capitol/Union Station. Great neighborhood, 1/2 block to Metro. Private entrance and kitchen.  Our place is the perfect location for any person visiting DC for work, personal travel or a weekend getaway. The central location will make it easy for any guest to enjoy their time in the Nation’s Capital! This two bedroom/two bathroom {shower} is fully furnished with a walk in kitchen and washer/dryer unit.  Perfect for an extended stay in Washington. The apartment is equipped with Wi-Fi/ Cable and a 42 inch flat screen TV.  The unit sleeps 6 with two queen beds and a memory mattress foam for pullout sofa an",38.92181580373921,-77.01665560762869
1839803,906927,10,9,10,10,9,9,135,https://www.airbnb.com/rooms/1839803,Art Hub in N.E. DC: Cutie on Quincy,"Woodridge, Fort Lincoln, Gateway",Private room,"Free Parking, 2 Capital Bike Share passes, quiet neighborhood & easy access to downtown. 30 minutes to the White House 3 different ways (metro, bike, bus). 1 mile to Brookland-CUA metro, around the corner from G8 bus.  Private room and bath. Welcome to Washington DC! We hope you will choose to stay with us during your time here. Brookland is an adorable neighborhood and soon to be the art center of DC. It's safe and quiet to give you a nice respite but you can also almost anywhere downtown in 30 minutes on public transportation.   Union station is only 3 stops (6 minutes) or 20 minutes from our door (via bus/train). My husband and I are young professionals who just bought our first home and love visitors.  We have a beautiful backyard you are welcome to read in or join us for a bonfire, we also have a porch swing in the front to enjoy.  The room has a queen sized bed and there is space for a queen sized air mattress for extra people.  You will also have a full bathroom with complimenta",38.9364718305476,-76.97659123826789
2585919,12830388,10,9,10,10,10,9,55,https://www.airbnb.com/rooms/2585919,Quiet Oasis in Dupont,"Dupont Circle, Connecticut Avenue/K Street",Entire home/apt,"Beautiful modern studio in the heart of Dupont Circle.  A quiet oasis in one of DC's liveliest neighborhoods. Steps from the metro and DC's best restaurants, bars, cafes, and running trails. This beautiful modern studio boasts granite counter tops, slate floors and stainless steel amenities.  The complete and stocked kitchen will allow you to cook meals during your stay.  The queen size memory foam bed in a cozy bed nook guarantees a comfortable sleep.   Although in the heart of a trendy DC neighborhood, the thick walls and courtyard facing window provide a quiet oasis from the city noise.  The building includes a roof deck and pool! This is a great spot to call home for longer-term stays.  If you're looking for a spot for three months or longer, I'm happy to work with you on pricing. Please make yourself at home.  The fridge and cooking supplies are at your disposal.  I have extra blankets and pillows if needed.  I will meet you when you arrive to hand off keys and show you around.  I",38.90993992493207,-77.03832717577565
